FL_DATE,OP_CARRIER_FL_NUM,DELAYED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2018-07-11,147,No,0,0,0,0,0
2018-07-11,1108,Yes,0,0,0,0,0
2018-07-11,1304,Yes,0,0,9,0,26
2018-07-11,1644,No,0,0,0,0,0
2018-07-11,2082,No,0,0,0,0,0
2018-07-11,2155,Yes,0,0,0,0,0
2018-07-11,2325,No,0,0,0,0,0
2018-07-11,2620,No,0,0,0,0,0
2018-07-12,114,No,0,0,0,0,0
2018-07-12,147,Yes,0,0,0,0,0
2018-07-12,1108,No,0,0,0,0,0
2018-07-12,1304,Yes,0,0,0,0,0
2018-07-12,1644,No,0,0,0,0,0
2018-07-12,2155,Yes,0,0,0,0,0
2018-07-12,2325,No,0,0,0,0,0
2018-07-12,2620,Yes,0,0,0,0,0
2018-07-13,1108,Yes,0,0,0,0,0
2018-07-13,1304,Yes,0,0,0,0,30
2018-07-13,1644,No,0,0,0,0,0
2018-07-13,2155,No,0,0,0,0,0
2018-07-13,2325,No,0,0,0,0,0
2018-07-13,2620,Yes,0,0,0,0,0
2018-07-13,114,No,0,0,0,0,0
2018-07-13,147,Yes,0,0,0,0,0
2018-07-14,114,No,0,0,0,0,0
2018-07-14,147,Yes,0,0,36,0,0
2018-07-14,1108,Yes,0,0,0,0,0
2018-07-14,1304,Yes,14,0,0,0,3
2018-07-14,1644,Yes,0,0,39,0,0
2018-07-14,2082,Yes,0,0,0,0,0
2018-07-14,2155,No,0,0,0,0,0
2018-07-14,2325,No,0,0,0,0,0
2018-07-14,2620,No,0,0,0,0,0
2018-07-15,114,No,0,0,0,0,0
2018-07-15,147,No,0,0,0,0,0
2018-07-15,1108,No,0,0,0,0,0
2018-07-15,1304,Yes,0,0,0,0,0
2018-07-15,1644,Yes,0,27,0,0,0
2018-07-15,2082,Yes,0,0,0,0,39
2018-07-15,2155,No,0,0,0,0,0
2018-07-15,2325,Yes,16,0,1,0,0
2018-07-15,2620,No,0,0,0,0,0
2018-07-16,114,No,0,0,0,0,0
2018-07-16,147,No,0,0,0,0,0
2018-07-16,1108,No,0,0,0,0,0
2018-07-16,1304,Yes,0,0,0,0,0
2018-07-16,1644,Yes,0,0,0,0,0
2018-07-16,2155,No,0,0,0,0,0
2018-07-16,2325,No,0,0,0,0,0
2018-07-16,2620,Yes,0,0,0,0,0
2018-07-17,114,No,0,0,0,0,0
2018-07-17,1108,No,0,0,0,0,0
2018-07-17,1304,Yes,1,0,0,0,21
2018-07-17,1644,No,0,0,0,0,0
2018-07-17,2082,No,0,0,0,0,0
2018-07-17,2155,Yes,28,0,2,0,0
2018-07-17,2325,No,0,0,0,0,0
2018-07-17,2620,No,0,0,0,0,0
2018-07-18,114,No,0,0,0,0,0
2018-07-18,147,Yes,203,0,0,0,0
2018-07-18,1108,Yes,0,0,0,0,0
2018-07-18,1304,No,0,0,0,0,0
2018-07-18,1644,Yes,131,0,0,0,12
2018-07-18,2082,Yes,0,0,0,0,31
2018-07-18,2155,No,0,0,0,0,0
2018-07-18,2325,No,0,0,0,0,0
2018-07-18,2620,Yes,4,0,0,0,12
2018-07-19,114,No,0,0,0,0,0
2018-07-19,147,No,0,0,0,0,0
2018-07-19,1108,No,0,0,0,0,0
2018-07-19,1304,No,0,0,0,0,0
2018-07-19,1644,No,0,0,0,0,0
2018-07-19,2082,Yes,0,0,0,0,0
2018-07-19,2155,No,0,0,0,0,0
2018-07-19,2325,No,0,0,0,0,0
2018-07-19,2620,No,0,0,0,0,0
2018-07-20,114,No,0,0,0,0,0
2018-07-20,147,No,0,0,0,0,0
2018-07-20,1108,Yes,0,0,0,0,0
2018-07-20,1304,No,0,0,0,0,0
2018-07-20,1644,No,0,0,0,0,0
2018-07-20,2155,No,0,0,0,0,0
2018-07-20,2325,Yes,0,0,0,0,0
2018-07-20,2620,No,0,0,0,0,0
2018-07-21,2082,No,0,0,0,0,0
2018-07-21,2155,No,0,0,0,0,0
2018-07-21,2325,No,0,0,0,0,0
2018-07-21,2620,Yes,66,0,0,0,0
2018-07-21,114,Yes,0,0,0,0,0
2018-07-21,147,No,0,0,0,0,0
2018-07-21,1108,No,0,0,0,0,0
2018-07-21,1304,No,0,0,0,0,0
2018-07-21,1644,No,0,0,0,0,0
2018-07-22,114,Yes,0,0,17,0,0
2018-07-22,147,Yes,0,0,0,0,0
2018-07-22,1108,No,0,0,0,0,0
2018-07-22,1304,No,0,0,0,0,0
2018-07-22,1644,No,0,0,0,0,0
2018-07-22,2082,No,0,0,0,0,0
2018-07-22,2155,No,0,0,0,0,0
2018-07-22,2325,Yes,14,0,31,0,0
2018-07-22,2620,No,0,0,0,0,0
2018-07-23,114,No,0,0,0,0,0
2018-07-23,147,No,0,0,0,0,0
2018-07-23,1108,No,0,0,0,0,0
2018-07-23,1304,No,0,0,0,0,0
2018-07-23,1644,Yes,0,0,9,0,6
2018-07-23,2155,No,0,0,0,0,0
2018-07-23,2325,No,0,0,0,0,0
2018-07-23,2620,Yes,0,0,0,0,0
2018-07-24,1644,No,0,0,0,0,0
2018-07-24,2082,Yes,0,0,0,0,0
2018-07-24,2155,No,0,0,0,0,0
2018-07-24,2325,No,0,0,0,0,0
2018-07-24,2620,Yes,0,0,0,0,23
2018-07-24,114,Yes,0,0,55,0,0
2018-07-24,147,Yes,21,0,0,0,30
2018-07-24,1108,No,0,0,0,0,0
2018-07-24,1304,Yes,10,0,0,0,16
2018-07-25,114,Yes,0,0,0,0,0
2018-07-25,147,Yes,0,0,0,0,0
2018-07-25,1108,Yes,37,0,0,0,0
2018-07-25,1304,Yes,0,0,0,0,65
2018-07-25,1644,No,0,0,0,0,0
2018-07-25,2082,No,0,0,0,0,0
2018-07-25,2155,No,0,0,0,0,0
2018-07-25,2325,Yes,2,0,0,0,82
2018-07-25,2620,No,0,0,0,0,0
2018-07-26,114,No,0,0,0,0,0
2018-07-26,147,No,0,0,0,0,0
2018-07-26,1108,No,0,0,0,0,0
2018-07-26,1304,Yes,0,10,22,0,0
2018-07-26,1644,Yes,12,0,0,0,52
2018-07-26,2155,No,0,0,0,0,0
2018-07-26,2325,No,0,0,0,0,0
2018-07-26,2620,Yes,0,0,0,0,0
2018-07-27,114,Yes,0,0,0,0,0
2018-07-27,147,Yes,0,0,37,0,0
2018-07-27,1108,No,0,0,0,0,0
2018-07-27,1304,No,0,0,0,0,0
2018-07-27,1644,Yes,18,0,22,0,0
2018-07-27,2155,No,0,0,0,0,0
2018-07-27,2325,Yes,29,0,16,0,0
2018-07-27,2620,Yes,0,0,0,0,51
2018-07-28,114,No,0,0,0,0,0
2018-07-28,147,No,0,0,0,0,0
2018-07-28,1108,Yes,0,0,0,0,0
2018-07-28,1304,No,0,0,0,0,0
2018-07-28,1644,No,0,0,0,0,0
2018-07-28,2082,Yes,11,0,0,0,45
2018-07-28,2155,No,0,0,0,0,0
2018-07-28,2325,No,0,0,0,0,0
2018-07-28,2620,No,0,0,0,0,0
2018-07-29,114,No,0,0,0,0,0
2018-07-29,147,No,0,0,0,0,0
2018-07-29,1108,No,0,0,0,0,0
2018-07-29,1304,Yes,0,0,0,0,17
2018-07-29,1644,No,0,0,0,0,0
2018-07-29,2082,Yes,0,0,0,0,0
2018-07-29,2155,No,0,0,0,0,0
2018-07-29,2325,No,0,0,0,0,0
2018-07-29,2620,No,0,0,0,0,0
2018-07-30,114,No,0,0,0,0,0
2018-07-30,147,No,0,0,0,0,0
2018-07-30,1108,No,0,0,0,0,0
2018-07-30,1304,No,0,0,0,0,0
2018-07-30,1644,No,0,0,0,0,0
2018-07-30,2155,No,0,0,0,0,0
2018-07-30,2325,No,0,0,0,0,0
2018-07-30,2620,Yes,0,0,18,0,0
2018-07-31,114,No,0,0,0,0,0
2018-07-31,147,No,0,0,0,0,0
2018-07-31,1108,No,0,0,0,0,0
2018-07-31,1304,No,0,0,0,0,0
2018-07-31,1644,No,0,0,0,0,0
2018-07-31,2082,No,0,0,0,0,0
2018-07-31,2155,No,0,0,0,0,0
2018-07-31,2325,No,0,0,0,0,0
2018-07-31,2620,No,0,0,0,0,0
2018-08-01,114,No,0,0,0,0,0
2018-08-01,147,No,0,0,0,0,0
2018-08-01,1108,No,0,0,0,0,0
2018-08-01,1304,No,0,0,0,0,0
2018-08-01,1644,No,0,0,0,0,0
2018-08-01,2082,No,0,0,0,0,0
2018-08-01,2155,No,0,0,0,0,0
2018-08-01,2325,No,0,0,0,0,0
2018-08-01,2620,No,0,0,0,0,0
2018-08-02,114,No,0,0,0,0,0
2018-08-02,147,No,0,0,0,0,0
2018-08-02,1108,No,0,0,0,0,0
2018-08-02,1304,No,0,0,0,0,0
2018-08-02,1644,No,0,0,0,0,0
2018-08-02,2155,No,0,0,0,0,0
2018-08-02,2325,No,0,0,0,0,0
2018-08-02,2620,No,0,0,0,0,0
2018-08-03,114,No,0,0,0,0,0
2018-08-03,147,No,0,0,0,0,0
2018-08-03,1108,No,0,0,0,0,0
2018-08-03,1304,Yes,34,0,0,0,0
2018-08-03,1644,Yes,0,0,0,0,0
2018-08-03,2155,No,0,0,0,0,0
2018-08-03,2325,No,0,0,0,0,0
2018-08-03,2620,No,0,0,0,0,0
2018-08-04,114,No,0,0,0,0,0
2018-08-04,147,No,0,0,0,0,0
2018-08-04,1108,No,0,0,0,0,0
2018-08-04,1304,No,0,0,0,0,0
2018-08-04,1644,No,0,0,0,0,0
2018-08-04,2082,No,0,0,0,0,0
2018-08-04,2155,No,0,0,0,0,0
2018-08-04,2325,No,0,0,0,0,0
2018-08-04,2620,No,0,0,0,0,0
2018-08-05,114,No,0,0,0,0,0
2018-08-05,147,No,0,0,0,0,0
2018-08-05,1108,No,0,0,0,0,0
2018-08-05,1304,Yes,0,0,0,0,0
2018-08-05,1644,No,0,0,0,0,0
2018-08-05,2082,No,0,0,0,0,0
2018-08-05,2155,No,0,0,0,0,0
2018-08-05,2325,No,0,0,0,0,0
2018-08-05,2620,No,0,0,0,0,0
2018-08-06,2155,No,0,0,0,0,0
2018-08-06,2325,No,0,0,0,0,0
2018-08-06,2620,Yes,0,0,0,0,0
2018-08-06,114,No,0,0,0,0,0
2018-08-06,147,No,0,0,0,0,0
2018-08-06,1108,No,0,0,0,0,0
2018-08-06,1304,Yes,0,0,0,0,0
2018-08-06,1644,No,0,0,0,0,0
2018-08-07,114,No,0,0,0,0,0
2018-08-07,147,No,0,0,0,0,0
2018-08-07,1108,No,0,0,0,0,0
2018-08-07,1304,No,0,0,0,0,0
2018-08-07,1644,Yes,170,0,13,0,0
2018-08-07,2082,Yes,0,0,0,0,0
2018-08-07,2155,No,0,0,0,0,0
2018-08-07,2325,No,0,0,0,0,0
2018-08-07,2620,No,0,0,0,0,0
2018-08-08,114,Yes,56,0,0,0,0
2018-08-08,147,No,0,0,0,0,0
2018-08-08,1108,No,0,0,0,0,0
2018-08-08,1304,No,0,0,0,0,0
2018-08-08,1644,Yes,0,0,0,0,0
2018-08-08,2082,No,0,0,0,0,0
2018-08-08,2155,No,0,0,0,0,0
2018-08-08,2325,No,0,0,0,0,0
2018-08-08,2620,No,0,0,0,0,0
2018-08-09,114,No,0,0,0,0,0
2018-08-09,147,No,0,0,0,0,0
2018-08-09,1108,No,0,0,0,0,0
2018-08-09,1304,No,0,0,0,0,0
2018-08-09,1644,Yes,92,0,0,0,0
2018-08-09,2155,No,0,0,0,0,0
2018-08-09,2325,No,0,0,0,0,0
2018-08-09,2620,No,0,0,0,0,0
2018-08-10,114,Yes,0,0,0,0,0
2018-08-10,147,No,0,0,0,0,0
2018-08-10,1108,No,0,0,0,0,0
2018-08-10,1304,No,0,0,0,0,0
2018-08-10,1644,No,0,0,0,0,0
2018-08-10,2155,No,0,0,0,0,0
2018-08-10,2325,No,0,0,0,0,0
2018-08-10,2620,Yes,0,0,0,0,52
2018-08-11,114,No,0,0,0,0,0
2018-08-11,147,Yes,1,0,0,0,39
2018-08-11,1108,No,0,0,0,0,0
2018-08-11,1304,Yes,0,0,0,0,0
2018-08-11,1644,Yes,0,0,0,0,0
2018-08-11,2082,Yes,0,0,0,0,62
2018-08-11,2155,No,0,0,0,0,0
2018-08-11,2325,No,0,0,0,0,0
2018-08-11,2620,No,0,0,0,0,0
2018-08-12,114,No,0,0,0,0,0
2018-08-12,147,No,0,0,0,0,0
2018-08-12,1108,No,0,0,0,0,0
2018-08-12,1304,No,0,0,0,0,0
2018-08-12,1644,No,0,0,0,0,0
2018-08-12,2082,Yes,0,0,0,0,0
2018-08-12,2155,No,0,0,0,0,0
2018-08-12,2325,No,0,0,0,0,0
2018-08-12,2620,No,0,0,0,0,0
2018-08-13,114,No,0,0,0,0,0
2018-08-13,147,No,0,0,0,0,0
2018-08-13,1108,No,0,0,0,0,0
2018-08-13,1304,No,0,0,0,0,0
2018-08-13,1644,No,0,0,0,0,0
2018-08-13,2155,No,0,0,0,0,0
2018-08-13,2325,No,0,0,0,0,0
2018-08-13,2620,No,0,0,0,0,0
2018-08-14,114,No,0,0,0,0,0
2018-08-14,147,No,0,0,0,0,0
2018-08-14,1108,No,0,0,0,0,0
2018-08-14,1304,No,0,0,0,0,0
2018-08-14,1644,No,0,0,0,0,0
2018-08-14,2082,No,0,0,0,0,0
2018-08-14,2155,No,0,0,0,0,0
2018-08-14,2325,No,0,0,0,0,0
2018-08-14,2620,Yes,0,0,0,0,0
2018-08-15,114,Yes,0,0,0,0,0
2018-08-15,147,No,0,0,0,0,0
2018-08-15,1108,Yes,0,0,0,0,0
2018-08-15,1304,Yes,29,0,0,0,0
2018-08-15,2051,No,0,0,0,0,0
2018-08-15,2076,Yes,0,0,0,0,0
2018-08-15,2155,No,0,0,0,0,0
2018-08-15,2620,No,0,0,0,0,0
2018-08-16,114,No,0,0,0,0,0
2018-08-16,147,No,0,0,0,0,0
2018-08-16,1108,No,0,0,0,0,0
2018-08-16,1304,Yes,7,0,9,0,0
2018-08-16,2051,No,0,0,0,0,0
2018-08-16,2076,No,0,0,0,0,0
2018-08-16,2155,No,0,0,0,0,0
2018-08-16,2620,No,0,0,0,0,0
2018-08-17,2155,No,0,0,0,0,0
2018-08-17,2620,No,0,0,0,0,0
2018-08-17,114,No,0,0,0,0,0
2018-08-17,147,No,0,0,0,0,0
2018-08-17,1108,No,0,0,0,0,0
2018-08-17,1304,No,0,0,0,0,0
2018-08-17,2051,No,0,0,0,0,0
2018-08-17,2076,Yes,0,0,0,0,0
2018-08-18,114,No,0,0,0,0,0
2018-08-18,147,No,0,0,0,0,0
2018-08-18,1108,No,0,0,0,0,0
2018-08-18,1304,No,0,0,0,0,0
2018-08-18,2051,No,0,0,0,0,0
2018-08-18,2076,No,0,0,0,0,0
2018-08-18,2155,No,0,0,0,0,0
2018-08-18,2620,No,0,0,0,0,0
2018-08-19,114,No,0,0,0,0,0
2018-08-19,147,No,0,0,0,0,0
2018-08-19,763,Yes,0,0,0,0,0
2018-08-19,1108,No,0,0,0,0,0
2018-08-19,1304,No,0,0,0,0,0
2018-08-19,2051,No,0,0,0,0,0
2018-08-19,2076,No,0,0,0,0,0
2018-08-19,2155,No,0,0,0,0,0
2018-08-19,2620,No,0,0,0,0,0
2018-08-20,114,No,0,0,0,0,0
2018-08-20,147,No,0,0,0,0,0
2018-08-20,1108,No,0,0,0,0,0
2018-08-20,1304,No,0,0,0,0,0
2018-08-20,2051,No,0,0,0,0,0
2018-08-20,2076,No,0,0,0,0,0
2018-08-20,2155,No,0,0,0,0,0
2018-08-20,2620,No,0,0,0,0,0
2018-08-21,114,Yes,0,0,0,0,0
2018-08-21,147,No,0,0,0,0,0
2018-08-21,1108,No,0,0,0,0,0
2018-08-21,1304,No,0,0,0,0,0
2018-08-21,2051,No,0,0,0,0,0
2018-08-21,2076,No,0,0,0,0,0
2018-08-21,2155,No,0,0,0,0,0
2018-08-21,2620,No,0,0,0,0,0
2018-08-22,114,No,0,0,0,0,0
2018-08-22,147,Yes,18,0,6,0,0
2018-08-22,1108,No,0,0,0,0,0
2018-08-22,1304,No,0,0,0,0,0
2018-08-22,2051,No,0,0,0,0,0
2018-08-22,2076,No,0,0,0,0,0
2018-08-22,2155,Yes,0,0,0,0,0
2018-08-22,2620,Yes,0,0,0,0,0
2018-08-23,2051,No,0,0,0,0,0
2018-08-23,2076,No,0,0,0,0,0
2018-08-23,2155,No,0,0,0,0,0
2018-08-23,2620,No,0,0,0,0,0
2018-08-23,114,No,0,0,0,0,0
2018-08-23,147,No,0,0,0,0,0
2018-08-23,1108,No,0,0,0,0,0
2018-08-23,1304,No,0,0,0,0,0
2018-08-24,114,No,0,0,0,0,0
2018-08-24,147,No,0,0,0,0,0
2018-08-24,1108,No,0,0,0,0,0
2018-08-24,1304,No,0,0,0,0,0
2018-08-24,2051,No,0,0,0,0,0
2018-08-24,2076,No,0,0,0,0,0
2018-08-24,2155,No,0,0,0,0,0
2018-08-24,2620,No,0,0,0,0,0
2018-08-25,114,Yes,0,0,0,0,0
2018-08-25,147,Yes,0,0,0,0,0
2018-08-25,1108,No,0,0,0,0,0
2018-08-25,1304,No,0,0,0,0,0
2018-08-25,2051,No,0,0,0,0,0
2018-08-25,2076,No,0,0,0,0,0
2018-08-25,2155,No,0,0,0,0,0
2018-08-25,2620,No,0,0,0,0,0
2018-08-26,114,No,0,0,0,0,0
2018-08-26,147,No,0,0,0,0,0
2018-08-26,732,No,0,0,0,0,0
2018-08-26,1108,No,0,0,0,0,0
2018-08-26,2155,No,0,0,0,0,0
2018-08-26,2325,No,0,0,0,0,0
2018-08-26,2620,No,0,0,0,0,0
2018-08-27,114,No,0,0,0,0,0
2018-08-27,147,Yes,0,0,0,0,0
2018-08-27,732,Yes,0,0,0,0,0
2018-08-27,1108,No,0,0,0,0,0
2018-08-27,1304,No,0,0,0,0,0
2018-08-27,2155,Yes,39,0,3,0,0
2018-08-27,2325,No,0,0,0,0,0
2018-08-27,2620,Yes,17,0,0,0,0
2018-08-28,114,No,0,0,0,0,0
2018-08-28,147,Yes,0,0,0,0,0
2018-08-28,732,No,0,0,0,0,0
2018-08-28,1108,No,0,0,0,0,0
2018-08-28,1304,No,0,0,0,0,0
2018-08-28,2155,No,0,0,0,0,0
2018-08-28,2325,No,0,0,0,0,0
2018-08-28,2620,No,0,0,0,0,0
2018-08-29,2155,No,0,0,0,0,0
2018-08-29,2325,No,0,0,0,0,0
2018-08-29,2620,No,0,0,0,0,0
2018-08-29,114,No,0,0,0,0,0
2018-08-29,147,No,0,0,0,0,0
2018-08-29,732,No,0,0,0,0,0
2018-08-29,1108,Yes,0,0,0,0,0
2018-08-29,1304,No,0,0,0,0,0
2018-08-30,114,No,0,0,0,0,0
2018-08-30,147,No,0,0,0,0,0
2018-08-30,732,No,0,0,0,0,0
2018-08-30,1108,No,0,0,0,0,0
2018-08-30,1304,Yes,0,0,0,0,0
2018-08-30,2155,No,0,0,0,0,0
2018-08-30,2325,No,0,0,0,0,0
2018-08-30,2620,No,0,0,0,0,0
2018-08-31,114,Yes,0,0,0,0,0
2018-08-31,147,Yes,14,0,9,0,0
2018-08-31,732,Yes,5,0,0,0,10
2018-08-31,1108,Yes,0,0,0,0,0
2018-08-31,1304,Yes,0,0,0,0,0
2018-08-31,2155,Yes,0,0,0,0,0
2018-08-31,2325,No,0,0,0,0,0
2018-08-31,2620,No,0,0,0,0,0
2018-09-01,114,No,0,0,0,0,0
2018-09-01,147,No,0,0,0,0,0
2018-09-01,732,No,0,0,0,0,0
2018-09-01,1108,No,0,0,0,0,0
2018-09-01,1304,Yes,8,0,4,0,3
2018-09-01,2155,No,0,0,0,0,0
2018-09-01,2325,No,0,0,0,0,0
2018-09-01,2620,No,0,0,0,0,0
2018-09-02,114,No,0,0,0,0,0
2018-09-02,147,No,0,0,0,0,0
2018-09-02,732,No,0,0,0,0,0
2018-09-02,1108,Yes,0,0,15,0,0
2018-09-02,2155,No,0,0,0,0,0
2018-09-02,2325,Yes,60,0,0,0,0
2018-09-02,2620,No,0,0,0,0,0
2018-09-03,114,Yes,0,0,0,0,0
2018-09-03,147,No,0,0,0,0,0
2018-09-03,732,No,0,0,0,0,0
2018-09-03,1108,No,0,0,0,0,0
2018-09-03,2155,No,0,0,0,0,0
2018-09-03,2325,No,0,0,0,0,0
2018-09-03,2620,No,0,0,0,0,0
2018-09-04,2155,No,0,0,0,0,0
2018-09-04,2325,No,0,0,0,0,0
2018-09-04,2620,No,0,0,0,0,0
2018-09-04,114,No,0,0,0,0,0
2018-09-04,147,No,0,0,0,0,0
2018-09-04,732,No,0,0,0,0,0
2018-09-04,1108,No,0,0,0,0,0
2018-09-04,1304,No,0,0,0,0,0
2018-09-05,114,No,0,0,0,0,0
2018-09-05,147,Yes,9,0,3,0,3
2018-09-05,732,Yes,0,0,22,0,0
2018-09-05,1108,No,0,0,0,0,0
2018-09-05,1304,Yes,0,0,0,0,0
2018-09-05,2155,Yes,0,0,0,0,0
2018-09-05,2325,No,0,0,0,0,0
2018-09-05,2620,No,0,0,0,0,0
2018-09-06,114,No,0,0,0,0,0
2018-09-06,147,No,0,0,0,0,0
2018-09-06,732,No,0,0,0,0,0
2018-09-06,1108,No,0,0,0,0,0
2018-09-06,1304,No,0,0,0,0,0
2018-09-06,2155,No,0,0,0,0,0
2018-09-06,2325,No,0,0,0,0,0
2018-09-06,2620,No,0,0,0,0,0
2018-09-07,114,No,0,0,0,0,0
2018-09-07,147,No,0,0,0,0,0
2018-09-07,732,No,0,0,0,0,0
2018-09-07,1108,No,0,0,0,0,0
2018-09-07,1304,Yes,3,0,0,0,73
2018-09-07,2155,No,0,0,0,0,0
2018-09-07,2325,No,0,0,0,0,0
2018-09-07,2620,No,0,0,0,0,0
2018-09-08,114,No,0,0,0,0,0
2018-09-08,147,Yes,11,0,0,0,26
2018-09-08,732,No,0,0,0,0,0
2018-09-08,1108,No,0,0,0,0,0
2018-09-08,1304,No,0,0,0,0,0
2018-09-08,2155,No,0,0,0,0,0
2018-09-08,2325,Yes,0,0,0,0,0
2018-09-08,2620,Yes,0,0,0,0,0
2018-09-09,114,No,0,0,0,0,0
2018-09-09,147,No,0,0,0,0,0
2018-09-09,732,No,0,0,0,0,0
2018-09-09,1108,No,0,0,0,0,0
2018-09-09,2155,No,0,0,0,0,0
2018-09-09,2325,Yes,0,0,0,0,0
2018-09-09,2620,No,0,0,0,0,0
2018-09-10,114,No,0,0,0,0,0
2018-09-10,147,No,0,0,0,0,0
2018-09-10,732,Yes,37,0,0,0,0
2018-09-10,1108,No,0,0,0,0,0
2018-09-10,1304,Yes,0,0,0,0,0
2018-09-10,2155,No,0,0,0,0,0
2018-09-10,2325,No,0,0,0,0,0
2018-09-10,2620,No,0,0,0,0,0
2018-09-11,732,No,0,0,0,0,0
2018-09-11,1304,Yes,0,0,5,0,16
2018-09-11,2155,Yes,0,0,52,0,0
2018-09-11,2620,Yes,0,0,0,0,0
2018-09-11,114,Yes,0,0,0,0,0
2018-09-11,147,Yes,0,0,0,0,0
2018-09-12,114,No,0,0,0,0,0
2018-09-12,147,Yes,0,0,0,0,0
2018-09-12,732,No,0,0,0,0,0
2018-09-12,1108,No,0,0,0,0,0
2018-09-12,1304,No,0,0,0,0,0
2018-09-12,2325,Yes,0,0,0,0,0
2018-09-12,2620,No,0,0,0,0,0
2018-09-13,114,No,0,0,0,0,0
2018-09-13,147,No,0,0,0,0,0
2018-09-13,732,No,0,0,0,0,0
2018-09-13,1108,Yes,304,0,0,0,0
2018-09-13,1304,Yes,0,0,0,0,0
2018-09-13,2155,No,0,0,0,0,0
2018-09-13,2325,No,0,0,0,0,0
2018-09-13,2620,No,0,0,0,0,0
2018-09-14,114,Yes,0,0,0,0,0
2018-09-14,147,No,0,0,0,0,0
2018-09-14,732,No,0,0,0,0,0
2018-09-14,1108,No,0,0,0,0,0
2018-09-14,1304,Yes,2,0,7,0,23
2018-09-14,2155,Yes,0,0,0,0,0
2018-09-14,2325,No,0,0,0,0,0
2018-09-14,2620,Yes,0,0,0,0,0
2018-09-15,114,No,0,0,0,0,0
2018-09-15,147,No,0,0,0,0,0
2018-09-15,732,No,0,0,0,0,0
2018-09-15,1108,Yes,0,0,15,0,0
2018-09-15,1304,Yes,6,0,6,0,26
2018-09-15,2155,Yes,0,0,0,0,0
2018-09-15,2325,Yes,0,0,0,0,0
2018-09-15,2620,No,0,0,0,0,0
2018-09-16,114,No,0,0,0,0,0
2018-09-16,147,No,0,0,0,0,0
2018-09-16,732,No,0,0,0,0,0
2018-09-16,1108,No,0,0,0,0,0
2018-09-16,2155,No,0,0,0,0,0
2018-09-16,2325,Yes,0,0,0,0,0
2018-09-16,2620,No,0,0,0,0,0
2018-09-17,732,Yes,0,0,0,0,0
2018-09-17,1108,No,0,0,0,0,0
2018-09-17,1304,Yes,0,0,0,0,0
2018-09-17,2155,Yes,0,0,0,0,0
2018-09-17,2325,No,0,0,0,0,0
2018-09-17,2620,No,0,0,0,0,0
2018-09-17,114,No,0,0,0,0,0
2018-09-17,147,No,0,0,0,0,0
2018-09-18,114,No,0,0,0,0,0
2018-09-18,147,No,0,0,0,0,0
2018-09-18,732,No,0,0,0,0,0
2018-09-18,1108,No,0,0,0,0,0
2018-09-18,1304,Yes,0,0,0,0,0
2018-09-18,2155,No,0,0,0,0,0
2018-09-18,2325,No,0,0,0,0,0
2018-09-18,2620,No,0,0,0,0,0
2018-09-19,114,No,0,0,0,0,0
2018-09-19,147,Yes,0,0,0,0,0
2018-09-19,732,No,0,0,0,0,0
2018-09-19,1108,No,0,0,0,0,0
2018-09-19,1304,No,0,0,0,0,0
2018-09-19,2155,No,0,0,0,0,0
2018-09-19,2325,Yes,32,33,0,0,0
2018-09-19,2620,No,0,0,0,0,0
2018-09-20,114,No,0,0,0,0,0
2018-09-20,147,No,0,0,0,0,0
2018-09-20,732,No,0,0,0,0,0
2018-09-20,1108,No,0,0,0,0,0
2018-09-20,1304,No,0,0,0,0,0
2018-09-20,2155,No,0,0,0,0,0
2018-09-20,2325,No,0,0,0,0,0
2018-09-20,2620,Yes,0,0,0,0,0
2018-09-21,114,Yes,0,0,0,0,0
2018-09-21,147,No,0,0,0,0,0
2018-09-21,732,No,0,0,0,0,0
2018-09-21,1108,Yes,0,0,0,0,0
2018-09-21,1304,No,0,0,0,0,0
2018-09-21,2155,Yes,39,0,0,0,0
2018-09-21,2325,Yes,0,0,0,0,0
2018-09-21,2620,Yes,0,0,0,0,0
2018-09-22,2620,No,0,0,0,0,0
2018-09-22,114,No,0,0,0,0,0
2018-09-22,147,No,0,0,0,0,0
2018-09-22,732,No,0,0,0,0,0
2018-09-22,1108,No,0,0,0,0,0
2018-09-22,1304,No,0,0,0,0,0
2018-09-22,2155,No,0,0,0,0,0
2018-09-22,2325,No,0,0,0,0,0
2018-09-23,114,Yes,0,0,22,0,0
2018-09-23,147,No,0,0,0,0,0
2018-09-23,732,No,0,0,0,0,0
2018-09-23,1108,No,0,0,0,0,0
2018-09-23,2155,Yes,0,0,0,0,0
2018-09-23,2325,No,0,0,0,0,0
2018-09-23,2620,Yes,0,0,0,0,0
2018-09-24,114,No,0,0,0,0,0
2018-09-24,147,No,0,0,0,0,0
2018-09-24,732,Yes,0,0,0,0,0
2018-09-24,1108,No,0,0,0,0,0
2018-09-24,1304,Yes,31,0,7,0,34
2018-09-24,2155,Yes,0,0,26,0,0
2018-09-24,2325,Yes,0,85,0,0,0
2018-09-24,2620,No,0,0,0,0,0
2018-09-25,114,No,0,0,0,0,0
2018-09-25,147,No,0,0,0,0,0
2018-09-25,732,No,0,0,0,0,0
2018-09-25,1108,No,0,0,0,0,0
2018-09-25,1304,Yes,0,0,0,0,0
2018-09-25,2155,No,0,0,0,0,0
2018-09-25,2325,No,0,0,0,0,0
